filepath,directory,filename,title,word_count,file_size,last_modified,framework,platforms,content_type,audience,has_frontmatter,internal_links,external_links,relative_links
hub/apps/design/signature-experiences/color.md,hub/apps/design/signature-experiences,color.md,Color in Windows,1662,14901,1758048951.3900554,windows-app-sdk,windows-11,guide,intermediate,True,13,3,29
hub/apps/design/signature-experiences/layering.md,hub/apps/design/signature-experiences,layering.md,Layering and elevation in Windows,558,5377,1758048951.6440768,unknown,windows-11,guide,intermediate,True,1,2,0
hub/apps/design/signature-experiences/typography.md,hub/apps/design/signature-experiences,typography.md,Typography in Windows,1967,14655,1758048951.644472,windows-app-sdk,windows-11,guide,intermediate,True,9,5,18
hub/apps/design/signature-experiences/materials.md,hub/apps/design/signature-experiences,materials.md,Materials used in Windows apps,326,2361,1758048951.6442642,unknown,windows-11,guide,intermediate,True,2,2,2
hub/apps/design/accessibility/system-button-narration.md,hub/apps/design/accessibility,system-button-narration.md,Screen readers and hardware button events,739,7707,1758048950.3857296,uwp,windows-10,guide,intermediate,True,0,1,0
hub/apps/design/accessibility/control-patterns-and-interfaces.md,hub/apps/design/accessibility,control-patterns-and-interfaces.md,Control patterns and interfaces,1138,10327,1758048950.3786013,unknown,windows-10,guide,intermediate,True,3,0,0
hub/apps/design/accessibility/designing-inclusive-software.md,hub/apps/design/accessibility,designing-inclusive-software.md,Designing inclusive software in Windows,1959,13072,1758048950.378829,unknown,windows-10,guide,intermediate,True,2,7,0
hub/apps/design/accessibility/accessibility-in-the-store.md,hub/apps/design/accessibility,accessibility-in-the-store.md,Accessibility in the Store,399,2846,1758048950.3780768,unknown,windows-10,guide,intermediate,True,3,0,0
hub/apps/design/accessibility/keyboard-accessibility.md,hub/apps/design/accessibility,keyboard-accessibility.md,Keyboard accessibility,2679,22572,1758048950.3854764,windows-app-sdk,windows-10,guide,advanced,True,8,3,6
hub/apps/design/accessibility/developing-inclusive-windows-apps.md,hub/apps/design/accessibility,developing-inclusive-windows-apps.md,Developing inclusive Windows apps,1064,7657,1758048950.3789232,uwp,windows-10,guide,intermediate,True,10,4,1
hub/apps/design/accessibility/high-contrast-themes.md,hub/apps/design/accessibility,high-contrast-themes.md,Contrast themes,2055,20022,1758048950.3789983,windows-app-sdk,cross-version,guide,advanced,True,3,6,2
hub/apps/design/accessibility/practices-to-avoid.md,hub/apps/design/accessibility,practices-to-avoid.md,Accessibility practices to avoid,689,4936,1758048950.385655,unknown,windows-10,guide,intermediate,True,4,0,0
hub/apps/design/accessibility/accessibility.md,hub/apps/design/accessibility,accessibility.md,Accessibility,551,4239,1758048950.3783302,unknown,windows-10,guide,intermediate,True,15,2,0
hub/apps/design/accessibility/landmarks-and-headings.md,hub/apps/design/accessibility,landmarks-and-headings.md,Landmarks and Headings,697,5255,1758048950.385571,unknown,windows-10,guide,advanced,True,1,4,0
hub/apps/design/accessibility/custom-automation-peers.md,hub/apps/design/accessibility,custom-automation-peers.md,Custom automation peers,7137,64787,1758048950.3787344,uwp,windows-10,guide,advanced,True,5,2,0
hub/apps/design/accessibility/accessibility-testing.md,hub/apps/design/accessibility,accessibility-testing.md,Accessibility testing,2321,16312,1758048950.3782465,uwp,windows-10,guide,advanced,True,3,10,0
hub/apps/design/accessibility/accessible-text-requirements.md,hub/apps/design/accessibility,accessible-text-requirements.md,Accessible text requirements,1891,16454,1758048950.3784223,windows-app-sdk,windows-10,guide,intermediate,True,5,5,3
hub/apps/design/accessibility/basic-accessibility-information.md,hub/apps/design/accessibility,basic-accessibility-information.md,Expose basic accessibility information,1814,15542,1758048950.3785148,unknown,windows-10,guide,intermediate,True,3,2,0
hub/apps/design/accessibility/accessibility-checklist.md,hub/apps/design/accessibility,accessibility-checklist.md,Accessibility checklist,742,5864,1758048950.378005,unknown,windows-10,guide,intermediate,True,13,0,2
hub/apps/design/accessibility/accessibility-overview.md,hub/apps/design/accessibility,accessibility-overview.md,Accessibility overview,2101,15539,1758048950.3781552,windows-app-sdk,windows-10,overview,intermediate,True,8,5,0
hub/apps/design/downloads/index.md,hub/apps/design/downloads,index.md,Design resources for Windows apps,294,2354,1758048950.7355611,windows-app-sdk,cross-version,overview,intermediate,True,3,5,3
hub/apps/design/widgets/widgets-states-and-ui.md,hub/apps/design/widgets,widgets-states-and-ui.md,Widget states and built-in UI components,954,6278,1758048952.2348065,windows-app-sdk,"windows-10,windows-11",guide,advanced,True,5,1,1
hub/apps/design/widgets/widgets-picker-integration.md,hub/apps/design/widgets,widgets-picker-integration.md,Integrate with the widget picker,547,3882,1758048952.2347353,unknown,windows-11,guide,intermediate,True,2,0,2
hub/apps/design/widgets/widgets-design-fundamentals.md,hub/apps/design/widgets,widgets-design-fundamentals.md,Widget design fundamentals,1435,9435,1758048952.2346072,unknown,windows-11,guide,intermediate,True,3,0,1
hub/apps/design/widgets/widgets-create-a-template.md,hub/apps/design/widgets,widgets-create-a-template.md,Create a widget template with the Adaptive Cards Designer,1949,14449,1758048952.234507,unknown,"windows-10,windows-11",guide,intermediate,True,1,6,1
hub/apps/design/widgets/index.md,hub/apps/design/widgets,index.md,Windows Widgets,1013,6753,1758048952.23441,unknown,windows-11,overview,intermediate,True,6,2,1
hub/apps/design/widgets/widgets-interaction-design.md,hub/apps/design/widgets,widgets-interaction-design.md,Widget interaction design guidance,806,5259,1758048952.2346773,unknown,"windows-10,windows-11",guide,intermediate,True,0,1,0
hub/apps/design/usability/index.md,hub/apps/design/usability,index.md,Usability in Windows apps - Windows app development,1273,13546,1758048952.1619878,uwp,cross-version,overview,advanced,True,1,0,1
hub/apps/design/devices/designing-for-MR.md,hub/apps/design/devices,designing-for-MR.md,Designing for Mixed Reality,1835,13142,1758048950.643497,uwp,windows-10,guide,intermediate,True,4,15,3
hub/apps/design/devices/index.md,hub/apps/design/devices,index.md,UI considerations for Windows devices,1564,9678,1758048950.7287953,unknown,cross-version,overview,intermediate,True,1,0,0
hub/apps/design/devices/designing-for-tv.md,hub/apps/design/devices,designing-for-tv.md,Designing for Xbox and TV,5115,39253,1758048950.6436734,uwp,windows-10,guide,intermediate,True,21,1,20
hub/apps/design/in-app-help/instructional-ui.md,hub/apps/design/in-app-help,instructional-ui.md,Guidelines for designing instructional UI,675,4820,1758048950.818867,unknown,windows-10,guide,advanced,True,1,0,0
hub/apps/design/in-app-help/guidelines-for-app-help.md,hub/apps/design/in-app-help,guidelines-for-app-help.md,Guidelines for app help,671,4110,1758048950.802053,unknown,windows-10,tutorial,advanced,True,3,0,0
hub/apps/design/in-app-help/external-help.md,hub/apps/design/in-app-help,external-help.md,Guidelines for designing external help pages,375,2387,1758048950.8019848,unknown,windows-10,tutorial,advanced,True,1,0,0
hub/apps/design/in-app-help/in-app-help.md,hub/apps/design/in-app-help,in-app-help.md,Guidelines for designing in-app help.,613,3705,1758048950.8187907,unknown,windows-10,tutorial,advanced,True,1,0,0
hub/apps/design/controls/dialogs-and-flyouts/teaching-tip.md,hub/apps/design/controls/dialogs-and-flyouts,teaching-tip.md,Teaching tips,3279,25839,1758048950.4672654,windows-app-sdk,windows-10,guide,intermediate,True,7,0,20
hub/apps/design/controls/dialogs-and-flyouts/dialogs.md,hub/apps/design/controls/dialogs-and-flyouts,dialogs.md,Dialog controls,2525,19791,1758048950.466981,windows-app-sdk,windows-10,guide,advanced,True,8,0,13
hub/apps/design/controls/dialogs-and-flyouts/index.md,hub/apps/design/controls/dialogs-and-flyouts,index.md,Dialogs and flyouts,722,4814,1758048950.4671714,windows-app-sdk,cross-version,overview,intermediate,True,2,2,2
hub/apps/design/controls/dialogs-and-flyouts/flyouts.md,hub/apps/design/controls/dialogs-and-flyouts,flyouts.md,Flyout controls,1107,11090,1758048950.4670944,windows-app-sdk,cross-version,guide,intermediate,True,10,0,11
hub/apps/design/style/iconography/live-tile-icons.md,hub/apps/design/style/iconography,live-tile-icons.md,Construction guidelines for Windows 10 icons,403,2755,1758048951.664651,unknown,windows-10,guide,intermediate,True,0,0,0
hub/apps/design/style/iconography/overview.md,hub/apps/design/style/iconography,overview.md,App icons,418,2817,1758048951.664728,unknown,"windows-10,windows-11",overview,advanced,True,4,0,1
hub/apps/design/style/iconography/app-icon-design.md,hub/apps/design/style/iconography,app-icon-design.md,Design guidelines for Windows app icons,1753,11340,1758048951.6460361,unknown,"windows-10,windows-11",guide,advanced,True,1,0,1
hub/apps/design/style/iconography/visual-studio-asset-generation.md,hub/apps/design/style/iconography,visual-studio-asset-generation.md,Create icons using Visual Studio's asset generation tool,427,3219,1758048951.664796,unknown,windows-10,guide,intermediate,True,0,0,0
hub/apps/design/style/iconography/app-icon-construction.md,hub/apps/design/style/iconography,app-icon-construction.md,Construct your Windows app's icon,1025,9706,1758048951.6459389,unknown,"windows-10,windows-11",guide,intermediate,True,0,0,0
hub/apps/design/shell/tiles-and-notifications/notification-mirroring.md,hub/apps/design/shell/tiles-and-notifications,notification-mirroring.md,Notification mirroring,716,4869,1758048951.3882225,unknown,windows-10,guide,intermediate,True,1,0,0
hub/apps/design/shell/tiles-and-notifications/secondary-tiles-desktop-pinning.md,hub/apps/design/shell/tiles-and-notifications,secondary-tiles-desktop-pinning.md,Pin secondary tiles from desktop apps,1088,9395,1758048951.3897953,windows-app-sdk,windows-10,guide,intermediate,True,14,2,8
hub/apps/design/shell/tiles-and-notifications/universal-dismiss.md,hub/apps/design/shell/tiles-and-notifications,universal-dismiss.md,Universal Dismiss,627,4406,1758048951.3899145,unknown,windows-10,guide,intermediate,True,1,0,0
hub/advanced-settings/sudo/index.md,hub/advanced-settings/sudo,index.md,Sudo for Windows,1033,7056,1758048950.375579,unknown,"windows-10,windows-11",overview,intermediate,True,0,4,1
hub/package-manager/configuration/check.md,hub/package-manager/configuration,check.md,How to check a WinGet Configuration,571,4312,1758048953.45509,unknown,windows-11,guide,intermediate,True,0,2,0
hub/package-manager/configuration/index.md,hub/package-manager/configuration,index.md,WinGet Configuration,1154,8418,1758048953.4552994,unknown,cross-version,overview,intermediate,True,8,4,5
hub/package-manager/configuration/create.md,hub/package-manager/configuration,create.md,How to author a WinGet Configuration file,1697,13366,1758048953.455199,unknown,windows-10,guide,intermediate,True,3,7,2
hub/package-manager/winget/uninstall.md,hub/package-manager/winget,uninstall.md,uninstall Command,806,5438,1758048953.4694927,unknown,cross-version,guide,intermediate,True,3,0,0
hub/package-manager/winget/search.md,hub/package-manager/winget,search.md,search Command,714,4714,1758048953.4688368,unknown,cross-version,guide,intermediate,True,3,0,0
hub/package-manager/winget/settings.md,hub/package-manager/winget,settings.md,settings command,1466,11300,1758048953.46895,unknown,cross-version,guide,intermediate,True,4,6,0
hub/package-manager/winget/validate.md,hub/package-manager/winget,validate.md,winget validate Command,250,1881,1758048953.4696064,unknown,cross-version,guide,intermediate,True,5,1,2
hub/package-manager/winget/hash.md,hub/package-manager/winget,hash.md,winget hash command,306,2164,1758048953.4595675,unknown,cross-version,guide,intermediate,True,4,0,2
hub/package-manager/winget/troubleshooting.md,hub/package-manager/winget,troubleshooting.md,Debugging and troubleshooting issues with WinGet,775,5875,1758048953.4694185,unknown,cross-version,guide,intermediate,True,2,5,0
hub/package-manager/winget/source.md,hub/package-manager/winget,source.md,The winget source command,1725,12065,1758048953.4691334,unknown,cross-version,guide,intermediate,True,2,0,0
hub/package-manager/winget/dscv3.md,hub/package-manager/winget,dscv3.md,dscv3 Command,234,1767,1758048953.4594011,unknown,cross-version,guide,intermediate,True,2,0,1
hub/package-manager/winget/install.md,hub/package-manager/winget,install.md,install Command,1211,8311,1758048953.4685109,unknown,cross-version,guide,intermediate,True,6,0,0
hub/package-manager/winget/info.md,hub/package-manager/winget,info.md,info Command,208,1659,1758048953.468372,unknown,cross-version,guide,intermediate,True,2,2,0
